,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22
Sudan,11451.19834699234,14041.545396796739,16659.354963757094,19303.8555724505,21974.33382771942,24670.1382896634,27390.708303424362,30135.59279579578,32904.38633984774,35696.74297360662,38512.37730496604,41351.06170433177,44212.58201747792,47096.71390201643,50003.30976578783,52932.34334776397,55883.94863732787,58858.35597098514,61855.738336595314,64875.974699760925,67919.27398673871,70985.92247183835,74076.24455937503,77190.59181238929,80329.35142538689,83493.00151436016,86682.1038315386,89897.25795496575,93139.11980825062,96408.43306077881,99706.04508490954,103032.92015958265,106390.11449136205,109778.79342409513,113200.25165542688,116655.92801161823,120147.41980227808,123676.4965787739,127245.1232967632,130855.48684386114,134510.02575983276,138211.46501862528,141962.8573961223,145767.22010664808,149628.1682877207,153549.81723697463,157536.82970539833,161594.53650905562,165729.0576782444,169946.76636088014,174255.2022162762,178663.2273158315,183181.19884100513,187821.31272236723,192598.03244540104,197498.75659332142,202520.94937667248,207667.30989864742,212941.08468831502,218345.35559526808,223859.70042386424,229444.96057748422,235084.62518493398,240762.74384311942,246460.53123100573,252151.51601030296,257794.83325662906,263356.76299508015,268813.72187187045,274139.0244082355,279303.98890445865,284274.34869330336,289023.39197272196,293522.8193527832,297749.09493147075,301684.7594127016,305343.3325626643,308758.27567500656,311932.9836699912,314885.6493696733,317783.4788572169,320668.0282331632,323540.09288184013,326412.5821435769,329292.67621765245,332185.6117435041,335095.59482819564,338025.8137902044,340978.7310168929,343956.2970539927
Sweden,62661.847382905224,62988.99045400398,63304.55660729066,63607.9346956174,63898.69822538526,64176.231691827525,64439.998429004685,64689.613938846545,64925.313094025594,65147.04220701773,65357.373242559755,65560.26056246934,65757.82307615207,65952.3535408652,66144.83400761198,66335.57149606009,66526.3089845082,66717.04647295631,66907.7839614044,67098.52144985252,67289.25893830063,67479.99642674874,67670.73391519685,67861.47140364494,68054.40826611478,68251.65562402706,68453.62237501793,68660.49510330625,68872.48131417783,69091.1710420184,69317.8067693041,69553.51855302161,69799.55003883375,70057.47423767594,70329.24137331026,70616.98040392695,70923.11098368751,71250.38346014972,71602.57087940339,71984.23732968712,72396.89120242166,72834.05545888816,73292.91722448602,73772.62857056527,74272.34481756981,74791.00478125259,75327.32254436257,75880.42092682915,76449.71357939224,77034.71084473965,77635.00284066054,78250.27055696733,78880.3336098958,79525.11560200504,80184.65666428328,80859.12254872787,81548.9635036393,82254.71654209323,82976.9379089492,83716.30250015251,84473.36495948551,85248.92267255373,86043.46242309021,86857.24894469634,87690.88441091146,88545.05666954286,89420.59622681703,90318.48683308339,91239.85432674327,92185.82229823602,93157.75866415157,94157.41039442507,95186.95928557841,96249.1111164671,97341.29485065925,98461.28240082924,99609.65401101482,100786.94812947325,101993.4827162348,103229.21646002945,104494.67862369602,105790.52111525985,107117.44324254543,108476.25797961603,109867.91798982334,111293.61679011748,112754.08494466252,114242.0010061929,115755.03101927259,117291.89181268537
Switzerland,31919.307938340495,32476.519684693834,33047.59413590685,33632.31473454964,34230.432475921705,34841.898584408336,35466.76615614495,36105.13186168131,36757.15102540572,37423.070322307285,38103.22962546786,38798.04210005528,39508.00258451729,40233.630554193645,40975.59962061704,41734.68464994935,42511.80352629257,43308.03374863588,44124.63643078824,44963.11360331272,45825.2374665358,46710.29147946282,47615.46992426736,48540.998939911624,49487.25413282208,50454.574694085386,51443.14339190639,52453.23286050898,53485.55782007673,54540.9619825866,55620.41212449435,56725.027649401716,57856.1271446227,59015.262155114055,60203.902836169196,61423.5769900077,62676.040439169265,63963.41527328341,65288.381088238006,66648.24815255086,68037.7917045672,69455.27465094566,70899.32902422262,72368.74548622602,73862.65250206582,75380.01987899812,76919.65132209811,78480.29092187643,80061.03036662744,81661.39290949261,83281.07288304257,84919.82636417019,86577.27559822825,88253.13625904573,89947.199370402,91659.29587239127,93389.28520738367,95137.04866103281,96902.50416430623,98685.60113499966,100486.3161240706,102304.65147782204,104140.63466378661,105994.31848175779,107865.72053213554,109754.87407040659,111661.86738050672,113586.80675126163,115529.81730773514,117491.04199826541,119470.64537348453,121468.81447296431,123485.7558476404,125521.69571203095,127576.8798456167,129651.57355374072,131746.1013419455,133861.05878309096,135996.89301602484,138154.0856064676,140333.1622563521,142534.68647865197,144759.36458679868,147007.92594953082,149281.10864779673,151579.70379661562,153904.5544940876,156256.5570891701,158636.68534772372,161045.94643371622
Syria,715.5568433426955,1206.5868246722687,1703.7922319559277,2206.8113951733876,2715.3990538645553,3229.199129831256,3747.7559440636073,4270.763355706429,4797.944458214134,5329.053431331497,5863.880699482169,6402.269860428702,6944.058504029945,7489.104430112024,8037.296204512427,8588.549830371503,9142.815516842253,9700.04047708144,10260.185895198147,10823.227515111246,11389.154164381614,11957.965884350919,12529.66868323786,13104.276903253207,13681.811885517234,14262.29765365995,14845.76844929401,15432.264639854617,16021.832479644467,16614.52403061611,17210.397106122313,17809.515899148984,18411.950724205348,19017.77821375685,19627.081607089945,20239.951116650762,20856.486225727927,21476.79450075084,22100.988327456074,22729.110384485004,23361.264056952376,23997.550602455438,24638.083384574373,25282.988591161014,25932.399645442383,26586.468132799404,27245.357227165834,27909.24607534844,28578.330759472803,29252.82550511348,29932.965374530104,30619.00784556997,31311.235665875654,32009.95963254713,32715.521997462063,33428.280395040296,34148.591027811344,34876.87947765954,35613.61871479371,36359.33504065447,37114.61807677126,37880.130171882716,38656.61731243505,39444.92270927308,40246.00393278738,41060.867549606344,41890.69307668968,42736.83641212298,43600.86376138365,44484.60547701966,45387.59918760649,46308.076753005014,47245.95163049047,48201.12690538011,49173.71046545525,50163.89814919595,51171.75152420154,52197.23208404684,53239.62819731891,54292.84752909484,55350.51641090324,56408.10789630578,57458.71029462843,58494.95530041141,59510.2936154345,60501.05874446063,61462.38328180485,62388.066675352966,63273.16167792904,64113.24618179429
Taiwan*,1844.1870549714345,3250.141960773659,4659.813798951441,6068.835764627284,7470.5725198604605,8847.343334220728,10193.014358690501,11500.86824447398,12762.397384623218,13955.132642709701,15064.890384622018,16079.156896327564,17017.622228142875,17893.660619464037,18723.835497555316,19514.0817340695,20269.967647053552,21003.019397412154,21720.100159452006,22421.468478510506,23107.99440200464,23780.81776718389,24445.068917449993,25106.039811409693,25765.193999336196,26423.992189394005,27075.70137082193,27720.02914278342,28356.772567570264,28985.357859081214,29605.015172819632,30214.851510058874,30814.205383447425,31402.428448203133,31978.912042873657,32543.079621311004,33094.38404346333,33632.28441133211,34156.27309989454,34665.88543411814,35160.66462397793,35639.63452680726,36102.206704667246,36554.0199929973,37005.83328132737,37457.64656965742,37909.45985798748,38361.27314631754,38813.0864346476,39264.89972297766,39716.713011307715,40168.52629963778,40620.339587967836,41072.15287629789,41523.96616462795,41975.77945295801,42427.59274128807,42879.40602961813,43339.79486691614,43808.55417266205,44288.379535485685,44782.10086138484,45292.7840070724,45824.25059390265,46382.33579584908,46970.73571687402,47593.480038114525,48255.29573645395,48961.7279472193,49718.831139921094,50534.64249173899,51413.41370570865,52352.21927870387,53348.59911972872,54393.14070105262,55479.63344474822,56605.25380297625,57767.442190247566,58964.710284919405,60194.06705686492,61452.48910387214,62738.585605677836,64051.003374801134,65388.26398656785,66748.74295870501,68131.14761995865,69534.31675980803,70956.81451685584,72397.11720324245,73853.63232669786
Tanzania,4178.368013342721,7903.228866287244,11682.277562010213,15514.027049938388,19397.548361880403,23332.234502565196,27317.607262749825,31353.26413758103,35438.913424138926,39574.45860422681,43759.93415301903,47995.21106279174,52280.489049825876,56616.10829637272,61002.54397452594,65440.39706767607,69930.4029913648,74473.46351949075,79070.63942494628,83723.15928070452,88432.43158260777,93200.06056412053,98027.863715387,102917.8906866912,107865.51150082875,112864.81907281093,117913.94363480355,123011.08211603966,128154.20577501347,133340.5562008381,138567.62689082243,143833.65181724183,149137.27635633154,154477.39479387793,159852.55608103203,165261.50417146707,170703.2580090204,176177.05875821493,181674.10229283565,187190.40395097813,192724.16667563198,198273.58559031345,203836.75530836155,209411.6249734428,214996.34738424915,220589.734612141,226190.70601721026,231798.2754781247,237411.58403553953,243029.91836148498,248652.6757632342,254279.14250862,259908.644958488,265540.64469971386,271174.6548162219,276810.2510024806,282447.0655422651,288084.7702500922,293723.06935261097,299361.701216765,305000.4363229648,310639.0730207436,316277.43190263887,321915.353473005,327552.6971174805,333189.3389785107,338825.16991528874,344460.0936726311,350094.0255933829,355726.8914975229,361358.626527751,366989.17413280933,372618.48517824314,378246.5171825281,383873.2336282237,389498.60333194805,395122.5998856288,400745.2011594507,406366.38885872613,411986.1481256778,417604.4671815324,423221.33700634993,428836.7510520858,434450.7049851072,440063.1964548418,445674.2248859114,451283.79129142483,456891.89810515114,462498.5490305832,468103.7489051418
Thailand,7967.926325079762,12860.321378697356,17834.95409568711,22892.0066073544,28031.925808404125,33255.45180667317,38562.98295107879,43955.43870933455,49434.1698546875,55000.67718574128,60656.92357428697,66405.42907521887,72249.54908297188,78193.18635938616,84240.71445786009,90397.24636965965,96668.74541003586,103062.13326964712,109585.36620563507,116247.60070810531,123059.49679616248,130033.37150346604,137183.4065891944,144526.14191856448,152081.2550326791,159821.00557092836,167715.06770619826,175725.02449622154,183840.57531056844,192053.36970983935,200350.31877117892,208718.9853952014,217148.5241828726,225631.7775487037,234162.68856468328,242735.30762257584,251344.92371676324,259988.0004728036,268661.5150349625,277363.17624823353,286091.3839727289,294845.32886180544,303624.8031151921,312430.0691987169,321260.24246241036,330115.3346174605,338994.73520451965,347898.714378626,356827.42315269687,365780.85449449014,374759.3720737628,383763.4503711132,392793.67172243196,401850.66858431307,410935.1561720265,420047.9830416981,429189.6243881531,438357.9694401293,447551.99738547596,456770.6424831129,466011.3169979612,475271.05028820835,484546.06738145684,493833.51458921406,503129.22095838416,512428.4907775387,521725.81025677326,531014.9872212202,540287.5860186483,549535.9908165446,558752.4507613872,567928.7268862491,577055.8633889626,586122.8463926208,595118.665689027,604029.7536431847,612839.1008120987,621531.2158856448,630089.6690830855,638497.2592587204,646736.3244766607,654788.7798437827,662636.4197414257,670257.386067394,677624.9330232078,684720.259833678,691544.0114463231,698093.8319353913,704369.5061010134,710296.7456035536
Togo,926.7256277271412,1259.1175959523086,1580.047193201966,1890.5694453387257,2191.2370307580545,2485.5067872623067,2775.9814363382347,3064.107940399681,3351.3304297222667,3639.1407554178186,3928.1837536432104,4220.148908809061,4516.167571481157,4818.532660400067,5133.2981368505325,5461.777667770125,5805.494900714948,6166.321278634445,6546.435531134465,6939.223047665241,7344.785720947448,7763.536621003672,8195.287191682963,8639.547175598009,9096.160915337116,9565.134686708127,10046.477473638837,10540.215255979747,11044.799308766122,11556.866898158503,12076.164732997535,12602.365190715382,13135.095641669863,13674.02861891127,14218.866747343414,14769.379295728755,15325.367743617597,15886.639428283464,16453.018776298446,17024.332321047597,17600.411562673627,18181.282622634826,18766.89567665118,19357.037453902278,19951.517180235463,20550.155987053062,21152.780886773322,21759.221581809023,22369.3116799858,22982.89070813885,23599.80370623687,24219.900887150165,24843.037536173233,25469.0739967838,26097.87563347176,26729.31274798267,27363.260491188077,27999.59877821937,28638.21220135429,29278.989937467082,29921.825649954393,30566.61738627952,31213.26747174793,31861.682399798,32511.77271917334,33163.45291846093,33816.64130852475,34471.25990335799,35127.23429986062,35784.49355703375,36442.97007506361,37102.5994747419,37763.32047763864,38425.07478741054,39087.80697259307,39751.464351189206,40415.9968773325,41081.35703026743,41747.49970585638,42414.38211079054,43081.96365965122,43750.20587494008,44419.07229016973,45088.52835608212,45758.54135003974,46429.08028861433,47100.11584337987,47771.62025990031,48443.56727988826,49115.93206649828
Trinidad and Tobago,212.41332440698753,303.0959931454947,395.02462017714527,488.18039867009117,582.5311629483493,678.0610374443459,774.7612646406291,872.6253702476567,971.6494590214218,1071.8309054448573,1173.172551930409,1275.6807117249043,1379.3645885514475,1484.2325593917128,1590.2949862579235,1697.5687008851164,1806.0776758092086,1915.8549183746723,2026.9357848531072,2139.3604035603503,2253.175679064368,2368.435862620558,2485.202925996142,2603.5464280685765,2723.5448876641353,2845.2871226732805,2968.873561008364,3094.417779127605,3222.0483787689877,3351.9132250614844,3484.177861452364,3619.0310551840957,3756.691136936664,3897.4121518304005,4041.4920160869833,4189.27764361706,4341.165052302058,4497.612799970416,4659.1792929238,4825.327497357999,4996.127640045486,5171.618036539379,5350.185668527692,5531.564523541124,5715.533726675686,5901.876466613803,6090.333038510155,6280.614930877795,6472.544559760074,6665.961413355809,6860.690713896672,7056.554637869654,7253.479490411746,7451.394215658912,7650.128727031445,7849.470084132339,8049.163883589994,8248.743337901175,8447.744484685956,8645.74196585653,8842.112630430212,9036.107978627115,9226.956314183888,9413.785857876868,9595.647898273766,9771.813118944816,9941.374779238222,10103.41017408906,10257.186170268289,10402.113585296622,10537.86085567433,10664.261416789672,10780.56259631409,10888.659238697152,10989.273189578646,11082.453464554561,11172.505140453322,11260.957423238966,11347.775419056943,11433.333813148596,11517.889926633587,11601.63485055112,11684.698765117873,11767.164280844816,11849.112535001268,11930.608454884274,12011.702940846726,12092.438459285322,12172.850686237676,12252.969919416973
Tunisia,1852.5843254166355,2537.024570072555,3211.300031473165,3873.3953932205527,4521.887658267341,5154.697419659701,5769.404667189467,6362.175508461351,6929.955753206094,7469.027020022461,7975.775335920667,8458.231527417507,8915.807732837522,9352.32843281797,9776.5656291265,10190.19414097253,10594.14647334195,10987.477034183856,11369.316155673043,11738.641656827005,12094.365034706756,12435.321883346629,12760.478872906993,13068.762233292788,13362.108377689652,13641.404247120432,13906.549374937083,14157.38643139911,14393.576530000906,14615.830126658264,14838.08372331562,15060.337319972978,15282.590916630334,15504.844513287691,15727.098109945047,15949.351706602405,16171.605303259761,16393.85889991712,16616.112496574475,16838.36609323183,17060.61968988919,17282.873286546546,17505.126883203902,17727.38047986126,17949.634076518614,18171.887673175974,18394.14126983333,18616.394866490686,18838.64846314804,19060.9020598054,19283.155656462757,19505.409253120113,19727.66284977747,19949.91644643483,20172.170043092185,20394.42363974954,20616.677236406897,20838.930833064256,21061.184429721612,21283.438026378968,21505.691623036324,21727.94521969368,21950.19881635104,22172.452413008396,22394.70600966575,22616.959606323107,22839.213202980467,23061.466799637823,23283.72039629518,23505.973992952535,23728.22758960989,23950.48118626725,24172.734782924603,24394.988379581962,24617.24197623932,24839.49557289667,25061.749169554027,25284.00276621138,25506.256362868735,25728.509959526087,25950.763556183443,26173.017152840795,26395.27074949815,26617.524346155507,26839.77794281286,27062.031539470216,27284.285136127568,27506.538732784924,27728.792329442276,27951.045926099632
